"TiffName","Sample","SampleName"
"2023_PDAC1_TMA_Immune_Noor_s0_a96_ac_full.tiff","PDAC1_Sector3Row3Column8_Punch1_Case79_ID_G_17185","2023_PDAC1_TMA_Immune_Noor_96"
"2023_PDAC1_TMA_Immune_Noor_s0_a97_ac_full.tiff","PDAC1_Sector1Row3Column2_Punch1_Case10_ID_1_35154","2023_PDAC1_TMA_Immune_Noor_97"
"2023_PDAC1_TMA_Immune_Noor_s0_a98_ac_full.tiff","PDAC1_Sector2Row1Column5_Punch1_Case29_ID_1_54342","2023_PDAC1_TMA_Immune_Noor_98"
"2023_PDAC1_TMA_Immune_Noor_s0_a99_ac_full.tiff","PDAC1_Sector3Row1Column8_Punch1_Case63_ID_1_93605","2023_PDAC1_TMA_Immune_Noor_99"
"2023_PDAC1_TMA_Immune_Noor_s0_a100_ac_full.tiff","PDAC1_Sector3Row4Column5_Punch1_Case84_ID_G_25487","2023_PDAC1_TMA_Immune_Noor_100"
"2023_PDAC1_TMA_Immune_Noor_s0_a101_ac_full.tiff","PDAC1_Sector1Row3Column5_Punch1_Case13_ID_1_40185","2023_PDAC1_TMA_Immune_Noor_101"
"2023_PDAC1_TMA_Immune_Noor_s0_a102_ac_full.tiff","PDAC1_Sector3Row4Column2_Punch1_Case81_ID_G_22428","2023_PDAC1_TMA_Immune_Noor_102"
"2023_PDAC1_TMA_Immune_Noor_s0_a103_ac_full.tiff","PDAC1_Sector4Row1Column8_Punch1_Case95_ID_G_31568","2023_PDAC1_TMA_Immune_Noor_103"
"2023_PDAC1_TMA_Immune_Noor_s0_a104_ac_full.tiff","PDAC1_Sector4Row3Column4_Punch1_Case106_ID_G_9725","2023_PDAC1_TMA_Immune_Noor_104"
"2023_PDAC1_TMA_Immune_Noor_s0_a105_ac_full.tiff","PDAC1_Sector4Row1Column5_Punch1_Case92_ID_G_30057","2023_PDAC1_TMA_Immune_Noor_105"
"2023_PDAC1_TMA_Immune_Noor_s0_a106_ac_full.tiff","PDAC1_Sector2Row1Column2_Punch1_Case26_ID_1_5102","2023_PDAC1_TMA_Immune_Noor_106"
"2023_PDAC1_TMA_Immune_Noor_s0_a107_ac_full.tiff","PDAC1_Sector1Row3Column4_Punch1_Case12_ID_1_3924","2023_PDAC1_TMA_Immune_Noor_107"
"2023_PDAC1_TMA_Immune_Noor_s0_a108_ac_full.tiff","PDAC1_Sector3Row4Column8_Punch1_Case87_ID_G_25852","2023_PDAC1_TMA_Immune_Noor_108"
"2023_PDAC1_TMA_Immune_Noor_s0_a109_ac_full.tiff","PDAC1_Sector2Row4Column4_Punch1_Case51_ID_1_85268","2023_PDAC1_TMA_Immune_Noor_109"
"2023_PDAC1_TMA_Immune_Noor_s0_a110_ac_full.tiff","PDAC1_Sector1Row2Column2_Punch1_Case2_ID_1_100217","2023_PDAC1_TMA_Immune_Noor_110"
"2023_PDAC1_TMA_Immune_Noor_s0_a111_ac_full.tiff","PDAC1_Sector2Row4Column8_Punch1_Case55_ID_1_89880","2023_PDAC1_TMA_Immune_Noor_111"
"2023_PDAC1_TMA_Immune_Noor_s0_a112_ac_full.tiff","PDAC1_Sector2Row3Column6_Punch1_Case46_ID_1_71998","2023_PDAC1_TMA_Immune_Noor_112"
"2023_PDAC1_TMA_Immune_Noor_s0_a113_ac_full.tiff","PDAC1_Sector4Row1Column7_Punch1_Case94_ID_G_31065","2023_PDAC1_TMA_Immune_Noor_113"
"2023_PDAC1_TMA_Immune_Noor_s0_a114_ac_full.tiff","PDAC1_Sector2Row1Column4_Punch1_Case28_ID_1_52582","2023_PDAC1_TMA_Immune_Noor_114"
"2023_PDAC1_TMA_Immune_Noor_s0_a115_ac_full.tiff","PDAC1_Sector1Row2Column6_Punch1_Case6_ID_1_106476","2023_PDAC1_TMA_Immune_Noor_115"
"2023_PDAC1_TMA_Immune_Noor_s0_a116_ac_full.tiff","PDAC1_Sector3Row3Column4_Punch1_Case75_ID_G_12907","2023_PDAC1_TMA_Immune_Noor_116"
"2023_PDAC1_TMA_Immune_Noor_s0_a117_ac_full.tiff","PDAC1_Sector1Row2Column5_Punch1_Case5_ID_1_104192","2023_PDAC1_TMA_Immune_Noor_117"
"2023_PDAC1_TMA_Immune_Noor_s0_a118_ac_full.tiff","PDAC1_Sector1Row4Column7_Punch1_Case23_ID_1_4752","2023_PDAC1_TMA_Immune_Noor_118"
"2023_PDAC1_TMA_Immune_Noor_s0_a119_ac_full.tiff","PDAC1_Sector4Row3Column5_Punch1_Case107_ID_GSDM_1001","2023_PDAC1_TMA_Immune_Noor_119"
"2023_PDAC1_TMA_Immune_Noor_s0_a120_ac_full.tiff","PDAC1_Sector4Row3Column6_Punch1_Case108_ID_GSDM_1018","2023_PDAC1_TMA_Immune_Noor_120"
"2023_PDAC1_TMA_Immune_Noor_s0_a121_ac_full.tiff","PDAC1_Sector2Row2Column5_Punch1_Case37_ID_1_69553","2023_PDAC1_TMA_Immune_Noor_121"
"2023_PDAC1_TMA_Immune_Noor_s0_a122_ac_full.tiff","PDAC1_Sector2Row4Column6_Punch1_Case53_ID_1_85810","2023_PDAC1_TMA_Immune_Noor_122"
"2023_PDAC1_TMA_Immune_Noor_s0_a123_ac_full.tiff","PDAC1_Sector2Row1Column6_Punch1_Case30_ID_1_56588","2023_PDAC1_TMA_Immune_Noor_123"
"2023_PDAC1_TMA_Immune_Noor_s0_a124_ac_full.tiff","PDAC1_Sector2Row4Column5_Punch1_Case52_ID_1_85532","2023_PDAC1_TMA_Immune_Noor_124"
"2023_PDAC1_TMA_Immune_Noor_s0_a125_ac_full.tiff","PDAC1_Sector3Row2Column5_Punch1_Case68_ID_1_96217","2023_PDAC1_TMA_Immune_Noor_125"
"2023_PDAC1_TMA_Immune_Noor_s0_a126_ac_full.tiff","PDAC1_Sector3Row3Column2_Punch1_Case73_ID_G_11310","2023_PDAC1_TMA_Immune_Noor_126"
"2023_PDAC1_TMA_Immune_Noor_s0_a127_ac_full.tiff","PDAC1_Sector4Row2Column1_Punch1_Case96_ID_G_32052","2023_PDAC1_TMA_Immune_Noor_127"
"2023_PDAC1_TMA_Immune_Noor_s0_a128_ac_full.tiff","PDAC1_Sector4Row1Column4_Punch1_Case91_ID_G_26810","2023_PDAC1_TMA_Immune_Noor_128"
"2023_PDAC1_TMA_Immune_Noor_s0_a129_ac_full.tiff","PDAC1_Sector3Row2Column4_Punch1_Case67_ID_1_96213","2023_PDAC1_TMA_Immune_Noor_129"
"2023_PDAC1_TMA_Immune_Noor_s0_a130_ac_full.tiff","PDAC1_Sector2Row4Column2_Punch1_Case50_ID_1_76997","2023_PDAC1_TMA_Immune_Noor_130"
"2023_PDAC1_TMA_Immune_Noor_s0_a131_ac_full.tiff","PDAC1_Sector4Row3Column3_Punch1_Case105_ID_G_9208","2023_PDAC1_TMA_Immune_Noor_131"
"2023_PDAC1_TMA_Immune_Noor_s0_a132_ac_full.tiff","PDAC1_Sector1Row4Column6_Punch1_Case22_ID_1_4623","2023_PDAC1_TMA_Immune_Noor_132"
"2023_PDAC1_TMA_Immune_Noor_s0_a134_ac_full.tiff","PDAC1_Sector3Row1Column6_Punch1_Case61_ID_1_92541","2023_PDAC1_TMA_Immune_Noor_134"
"2023_PDAC1_TMA_Immune_Noor_s0_a135_ac_full.tiff","PDAC1_Sector1Row4Column4_Punch1_Case20_ID_1_4567","2023_PDAC1_TMA_Immune_Noor_135"
"2023_PDAC1_TMA_Immune_Noor_s0_a136_ac_full.tiff","PDAC1_Sector2Row3Column5_Punch1_Case45_ID_1_71273","2023_PDAC1_TMA_Immune_Noor_136"
"2023_PDAC1_TMA_Immune_Noor_s0_a137_ac_full.tiff","PDAC1_Sector2Row4Column1_Punch1_Case49_ID_1_76312","2023_PDAC1_TMA_Immune_Noor_137"
"2023_PDAC1_TMA_Immune_Noor_s0_a138_ac_full.tiff","PDAC1_Sector2Row1Column1_Punch1_Case25_ID_1_48194","2023_PDAC1_TMA_Immune_Noor_138"
"2023_PDAC1_TMA_Immune_Noor_s0_a139_ac_full.tiff","PDAC1_Sector1Row2Column4_Punch1_Case4_ID_1_104134","2023_PDAC1_TMA_Immune_Noor_139"
"2023_PDAC1_TMA_Immune_Noor_s0_a140_ac_full.tiff","PDAC1_Sector4Row2Column4_Punch1_Case99_ID_G_6653","2023_PDAC1_TMA_Immune_Noor_140"
"2023_PDAC1_TMA_Immune_Noor_s0_a141_ac_full.tiff","PDAC1_Sector2Row2Column1_Punch1_Case33_ID_1_67113","2023_PDAC1_TMA_Immune_Noor_141"
"2023_PDAC1_TMA_Immune_Noor_s0_a142_ac_full.tiff","PDAC1_Sector3Row4Column4_Punch1_Case83_ID_G_25407","2023_PDAC1_TMA_Immune_Noor_142"
"2023_PDAC1_TMA_Immune_Noor_s0_a143_ac_full.tiff","PDAC1_Sector4Row2Column5_Punch1_Case100_ID_G_6686","2023_PDAC1_TMA_Immune_Noor_143"
"2023_PDAC1_TMA_Immune_Noor_s0_a144_ac_full.tiff","PDAC1_Sector1Row2Column8_Punch1_Case8_ID_1_112577","2023_PDAC1_TMA_Immune_Noor_144"
"2023_PDAC1_TMA_Immune_Noor_s0_a145_ac_full.tiff","PDAC1_Sector4Row2Column8_Punch1_Case102_ID_G_8288","2023_PDAC1_TMA_Immune_Noor_145"
"2023_PDAC1_TMA_Immune_Noor_s0_a146_ac_full.tiff","PDAC1_Sector4Row1Column1_Punch1_Case88_ID_G_26345","2023_PDAC1_TMA_Immune_Noor_146"
"2023_PDAC1_TMA_Immune_Noor_s0_a147_ac_full.tiff","PDAC1_Sector3Row4Column3_Punch1_Case82_ID_G_23381","2023_PDAC1_TMA_Immune_Noor_147"
"2023_PDAC1_TMA_Immune_Noor_s0_a148_ac_full.tiff","PDAC1_Sector1Row4Column2_Punch1_Case18_ID_1_44422","2023_PDAC1_TMA_Immune_Noor_148"
"2023_PDAC1_TMA_Immune_Noor_s0_a149_ac_full.tiff","PDAC1_Sector2Row3Column1_Punch1_Case41_ID_1_70327","2023_PDAC1_TMA_Immune_Noor_149"
"2023_PDAC1_TMA_Immune_Noor_s0_a150_ac_full.tiff","PDAC1_Sector4Row3Column7_Punch1_Case109_ID_GSDM_1025","2023_PDAC1_TMA_Immune_Noor_150"
"2023_PDAC1_TMA_Immune_Noor_s0_a151_ac_full.tiff","PDAC1_Sector2Row4Column7_Punch1_Case54_ID_1_87248","2023_PDAC1_TMA_Immune_Noor_151"
"2023_PDAC1_TMA_Immune_Noor_s0_a152_ac_full.tiff","PDAC1_Sector3Row1Column3_Punch1_Case58_ID_1_91691","2023_PDAC1_TMA_Immune_Noor_152"
"2023_PDAC1_TMA_Immune_Noor_s0_a153_ac_full.tiff","PDAC1_Sector3Row4Column6_Punch1_Case85_ID_G_25488","2023_PDAC1_TMA_Immune_Noor_153"
"2023_PDAC1_TMA_Immune_Noor_s0_a154_ac_full.tiff","PDAC1_Sector3Row2Column7_Punch1_Case70_ID_1_99593","2023_PDAC1_TMA_Immune_Noor_154"
"2023_PDAC1_TMA_Immune_Noor_s0_a156_ac_full.tiff","PDAC1_Sector3Row2Column8_Punch1_Case71_ID_G_10196","2023_PDAC1_TMA_Immune_Noor_156"
"2023_PDAC1_TMA_Immune_Noor_s0_a157_ac_full.tiff","PDAC1_Sector2Row3Column3_Punch1_Case43_ID_1_70640","2023_PDAC1_TMA_Immune_Noor_157"
"2023_PDAC1_TMA_Immune_Noor_s0_a158_ac_full.tiff","PDAC1_Sector3Row2Column2_Punch1_Case65_ID_1_94889","2023_PDAC1_TMA_Immune_Noor_158"
"2023_PDAC1_TMA_Immune_Noor_s0_a159_ac_full.tiff","PDAC1_Sector1Row3Column6_Punch1_Case14_ID_1_4045","2023_PDAC1_TMA_Immune_Noor_159"
"2023_PDAC1_TMA_Immune_Noor_s0_a160_ac_full.tiff","PDAC1_Sector3Row1Column2_Punch1_Case57_ID_1_91050","2023_PDAC1_TMA_Immune_Noor_160"
"2023_PDAC1_TMA_Immune_Noor_s0_a161_ac_full.tiff","PDAC1_Sector2Row2Column4_Punch1_Case36_ID_1_69515","2023_PDAC1_TMA_Immune_Noor_161"
"2023_PDAC1_TMA_Immune_Noor_s0_a162_ac_full.tiff","PDAC1_Sector4Row1Column3_Punch1_Case90_ID_G_26691","2023_PDAC1_TMA_Immune_Noor_162"
"2023_PDAC1_TMA_Immune_Noor_s0_a163_ac_full.tiff","PDAC1_Sector2Row3Column2_Punch1_Case42_ID_1_70477","2023_PDAC1_TMA_Immune_Noor_163"
"2023_PDAC1_TMA_Immune_Noor_s0_a164_ac_full.tiff","PDAC1_Sector3Row3Column3_Punch1_Case74_ID_G_11920","2023_PDAC1_TMA_Immune_Noor_164"
"2023_PDAC1_TMA_Immune_Noor_s0_a165_ac_full.tiff","PDAC1_Sector3Row1Column4_Punch1_Case59_ID_1_92145","2023_PDAC1_TMA_Immune_Noor_165"
"2023_PDAC1_TMA_Immune_Noor_s0_a166_ac_full.tiff","PDAC1_Sector4Row2Column2_Punch1_Case97_ID_G_32657","2023_PDAC1_TMA_Immune_Noor_166"
"2023_PDAC1_TMA_Immune_Noor_s0_a167_ac_full.tiff","PDAC1_Sector3Row3Column5_Punch1_Case76_ID_G_13634","2023_PDAC1_TMA_Immune_Noor_167"
"2023_PDAC1_TMA_Immune_Noor_s0_a168_ac_full.tiff","PDAC1_Sector1Row2Column7_Punch1_Case7_ID_1_109753","2023_PDAC1_TMA_Immune_Noor_168"
"2023_PDAC1_TMA_Immune_Noor_s0_a169_ac_full.tiff","PDAC1_Sector1Row3Column8_Punch1_Case16_ID_1_42221","2023_PDAC1_TMA_Immune_Noor_169"
"2023_PDAC1_TMA_Immune_Noor_s0_a170_ac_full.tiff","PDAC1_Sector2Row2Column6_Punch1_Case38_ID_1_69785","2023_PDAC1_TMA_Immune_Noor_170"
"2023_PDAC1_TMA_Immune_Noor_s0_a171_ac_full.tiff","PDAC1_Sector2Row2Column8_Punch1_Case40_ID_1_70237","2023_PDAC1_TMA_Immune_Noor_171"
"2023_PDAC1_TMA_Immune_Noor_s0_a172_ac_full.tiff","PDAC1_Sector2Row1Column7_Punch1_Case31_ID_1_57450","2023_PDAC1_TMA_Immune_Noor_172"
"2023_PDAC1_TMA_Immune_Noor_s0_a173_ac_full.tiff","PDAC1_Sector3Row1Column7_Punch1_Case62_ID_1_93395","2023_PDAC1_TMA_Immune_Noor_173"
"2023_PDAC1_TMA_Immune_Noor_s0_a174_ac_full.tiff","PDAC1_Sector1Row4Column5_Punch1_Case21_ID_1_4568","2023_PDAC1_TMA_Immune_Noor_174"
"2023_PDAC1_TMA_Immune_Noor_s0_a175_ac_full.tiff","PDAC1_Sector1Row4Column8_Punch1_Case24_ID_1_48081","2023_PDAC1_TMA_Immune_Noor_175"
"2023_PDAC1_TMA_Immune_Noor_s0_a176_ac_full.tiff","PDAC1_Sector2Row1Column3_Punch1_Case27_ID_1_5121","2023_PDAC1_TMA_Immune_Noor_176"
"2023_PDAC1_TMA_Immune_Noor_s0_a178_ac_full.tiff","PDAC1_Sector2Row2Column2_Punch1_Case34_ID_1_67299","2023_PDAC1_TMA_Immune_Noor_178"
"2023_PDAC1_TMA_Immune_Noor_s0_a179_ac_full.tiff","PDAC1_Sector3Row4Column7_Punch1_Case86_ID_G_25536","2023_PDAC1_TMA_Immune_Noor_179"
"2023_PDAC1_TMA_Immune_Noor_s0_a180_ac_full.tiff","PDAC1_Sector1Row2Column3_Punch1_Case3_ID_1_103356","2023_PDAC1_TMA_Immune_Noor_180"
"2023_PDAC1_TMA_Immune_Noor_s0_a181_ac_full.tiff","PDAC1_Sector4Row2Column6_Punch1_Case101_ID_G_7439","2023_PDAC1_TMA_Immune_Noor_181"
"2023_PDAC1_TMA_Immune_Noor_s0_a182_ac_full.tiff","PDAC1_Sector2Row3Column8_Punch1_Case48_ID_1_73579","2023_PDAC1_TMA_Immune_Noor_182"
"2023_PDAC1_TMA_Immune_Noor_s0_a183_ac_full.tiff","PDAC1_Sector4Row1Column2_Punch1_Case89_ID_G_26400","2023_PDAC1_TMA_Immune_Noor_183"
"2023_PDAC1_TMA_Immune_Noor_s0_a184_ac_full.tiff","PDAC1_Sector2Row3Column4_Punch1_Case44_ID_1_70971","2023_PDAC1_TMA_Immune_Noor_184"
"2023_PDAC1_TMA_Immune_Noor_s0_a186_ac_full.tiff","PDAC1_Sector3Row3Column6_Punch1_Case77_ID_G_14553","2023_PDAC1_TMA_Immune_Noor_186"
"2023_PDAC1_TMA_Immune_Noor_s0_a187_ac_full.tiff","PDAC1_Sector4Row2Column3_Punch1_Case98_ID_G_41574","2023_PDAC1_TMA_Immune_Noor_187"
"2023_PDAC1_TMA_Immune_Noor_s0_a188_ac_full.tiff","PDAC1_Sector3Row3Column7_Punch1_Case78_ID_G_14742","2023_PDAC1_TMA_Immune_Noor_188"
"2023_PDAC1_TMA_Immune_Noor_s0_a189_ac_full.tiff","PDAC1_Sector2Row2Column3_Punch1_Case35_ID_1_67731","2023_PDAC1_TMA_Immune_Noor_189"
"2023_PDAC1_TMA_Immune_Noor_s0_a190_ac_full.tiff","PDAC1_Sector3Row1Column5_Punch1_Case60_ID_1_92458","2023_PDAC1_TMA_Immune_Noor_190"
"2023_PDAC1_TMA_Immune_Noor_s0_a191_ac_full.tiff","PDAC1_Sector2Row1Column8_Punch1_Case32_ID_1_66124","2023_PDAC1_TMA_Immune_Noor_191"
"2023_PDAC1_TMA_Immune_Noor_s0_a192_ac_full.tiff","PDAC1_Sector1Row3Column3_Punch1_Case11_ID_1_3583","2023_PDAC1_TMA_Immune_Noor_192"
"2023_PDAC2_TMA_Immune_Noor_s0_a1_ac_full.tiff","PDAC2_Sector2Row1Column3_Punch1_Case137_ID_GSDM_2221","2023_PDAC2_TMA_Immune_Noor_1"
"2023_PDAC2_TMA_Immune_Noor_s0_a2_ac_full.tiff","PDAC2_Sector4Row3Column7_Punch2_Case54_ID_1_87248","2023_PDAC2_TMA_Immune_Noor_2"
"2023_PDAC2_TMA_Immune_Noor_s0_a3_ac_full.tiff","PDAC2_Sector4Row3Column1_Punch2_Case48_ID_1_73579","2023_PDAC2_TMA_Immune_Noor_3"
"2023_PDAC2_TMA_Immune_Noor_s0_a4_ac_full.tiff","PDAC2_Sector3Row4Column8_Punch2_Case31_ID_1_57450","2023_PDAC2_TMA_Immune_Noor_4"
"2023_PDAC2_TMA_Immune_Noor_s0_a5_ac_full.tiff","PDAC2_Sector4Row1Column2_Punch2_Case33_ID_1_67113","2023_PDAC2_TMA_Immune_Noor_5"
"2023_PDAC2_TMA_Immune_Noor_s0_a6_ac_full.tiff","PDAC2_Sector4Row3Column2_Punch2_Case49_ID_1_76312","2023_PDAC2_TMA_Immune_Noor_6"
"2023_PDAC2_TMA_Immune_Noor_s0_a7_ac_full.tiff","PDAC2_Sector1Row3Column3_Punch1_Case121_ID_GSDM_1604","2023_PDAC2_TMA_Immune_Noor_7"
"2023_PDAC2_TMA_Immune_Noor_s0_a8_ac_full.tiff","PDAC2_Sector3Row3Column3_Punch2_Case18_ID_1_44422","2023_PDAC2_TMA_Immune_Noor_8"
"2023_PDAC2_TMA_Immune_Noor_s0_a9_ac_full.tiff","PDAC2_Sector4Row2Column4_Punch2_Case43_ID_1_70640","2023_PDAC2_TMA_Immune_Noor_9"
"2023_PDAC2_TMA_Immune_Noor_s0_a10_ac_full.tiff","PDAC2_Sector3Row3Column1_Punch2_Case16_ID_1_42221","2023_PDAC2_TMA_Immune_Noor_10"
"2023_PDAC2_TMA_Immune_Noor_s0_a11_ac_full.tiff","PDAC2_Sector1Row2Column2_Punch1_Case112_ID_GSDM_1117","2023_PDAC2_TMA_Immune_Noor_11"
"2023_PDAC2_TMA_Immune_Noor_s0_a12_ac_full.tiff","PDAC2_Sector3Row4Column6_Punch2_Case29_ID_1_54342","2023_PDAC2_TMA_Immune_Noor_12"
"2023_PDAC2_TMA_Immune_Noor_s0_a13_ac_full.tiff","PDAC2_Sector1Row4Column2_Punch1_Case128_ID_GSDM_1894","2023_PDAC2_TMA_Immune_Noor_13"
"2023_PDAC2_TMA_Immune_Noor_s0_a14_ac_full.tiff","PDAC2_Sector4Row2Column3_Punch2_Case42_ID_1_70477","2023_PDAC2_TMA_Immune_Noor_14"
"2023_PDAC2_TMA_Immune_Noor_s0_a15_ac_full.tiff","PDAC2_Sector4Row3Column6_Punch2_Case53_ID_1_85810","2023_PDAC2_TMA_Immune_Noor_15"
"2023_PDAC2_TMA_Immune_Noor_s0_a16_ac_full.tiff","PDAC2_Sector1Row4Column3_Punch1_Case129_ID_GSDM_1949","2023_PDAC2_TMA_Immune_Noor_16"
"2023_PDAC2_TMA_Immune_Noor_s0_a17_ac_full.tiff","PDAC2_Sector3Row2Column1_Punch2_Case8_ID_1_112577","2023_PDAC2_TMA_Immune_Noor_17"
"2023_PDAC2_TMA_Immune_Noor_s0_a18_ac_full.tiff","PDAC2_Sector1Row4Column5_Punch1_Case131_ID_GSDM_1965","2023_PDAC2_TMA_Immune_Noor_18"
"2023_PDAC2_TMA_Immune_Noor_s0_a19_ac_full.tiff","PDAC2_Sector2Row3Column7_Punch1_Case157_ID_GSDM_606","2023_PDAC2_TMA_Immune_Noor_19"
"2023_PDAC2_TMA_Immune_Noor_s0_a20_ac_full.tiff","PDAC2_Sector1Row3Column7_Punch1_Case125_ID_GSDM_1812","2023_PDAC2_TMA_Immune_Noor_20"
"2023_PDAC2_TMA_Immune_Noor_s0_a21_ac_full.tiff","PDAC2_Sector3Row4Column7_Punch2_Case30_ID_1_56588","2023_PDAC2_TMA_Immune_Noor_21"
"2023_PDAC2_TMA_Immune_Noor_s0_a22_ac_full.tiff","PDAC2_Sector2Row1Column7_Punch1_Case141_ID_GSDM_2487","2023_PDAC2_TMA_Immune_Noor_22"
"2023_PDAC2_TMA_Immune_Noor_s0_a23_ac_full.tiff","PDAC2_Sector1Row3Column1_Punch1_Case119_ID_GSDM_1489","2023_PDAC2_TMA_Immune_Noor_23"
"2023_PDAC2_TMA_Immune_Noor_s0_a24_ac_full.tiff","PDAC2_Sector2Row1Column1_Punch1_Case135_ID_GSDM_2152","2023_PDAC2_TMA_Immune_Noor_24"
"2023_PDAC2_TMA_Immune_Noor_s0_a25_ac_full.tiff","PDAC2_Sector2Row2Column3_Punch1_Case145_ID_GSDM_2545","2023_PDAC2_TMA_Immune_Noor_25"
"2023_PDAC2_TMA_Immune_Noor_s0_a26_ac_full.tiff","PDAC2_Sector3Row1Column8_Punch2_Case7_ID_1_109753","2023_PDAC2_TMA_Immune_Noor_26"
"2023_PDAC2_TMA_Immune_Noor_s0_a27_ac_full.tiff","PDAC2_Sector2Row3Column2_Punch1_Case152_ID_GSDM_283","2023_PDAC2_TMA_Immune_Noor_27"
"2023_PDAC2_TMA_Immune_Noor_s0_a28_ac_full.tiff","PDAC2_Sector4Row3Column8_Punch2_Case55_ID_1_89880","2023_PDAC2_TMA_Immune_Noor_28"
"2023_PDAC2_TMA_Immune_Noor_s0_a29_ac_full.tiff","PDAC2_Sector2Row1Column6_Punch1_Case140_ID_GSDM_2417","2023_PDAC2_TMA_Immune_Noor_29"
"2023_PDAC2_TMA_Immune_Noor_s0_a30_ac_full.tiff","PDAC2_Sector3Row4Column1_Punch2_Case24_ID_1_48081","2023_PDAC2_TMA_Immune_Noor_30"
"2023_PDAC2_TMA_Immune_Noor_s0_a31_ac_full.tiff","PDAC2_Sector1Row3Column2_Punch1_Case120_ID_GSDM_1587","2023_PDAC2_TMA_Immune_Noor_31"
"2023_PDAC2_TMA_Immune_Noor_s0_a32_ac_full.tiff","PDAC2_Sector2Row4Column1_Punch1_Case159_ID_GSDM_862","2023_PDAC2_TMA_Immune_Noor_32"
"2023_PDAC2_TMA_Immune_Noor_s0_a33_ac_full.tiff","PDAC2_Sector3Row1Column5_Punch2_Case4_ID_1_104134","2023_PDAC2_TMA_Immune_Noor_33"
"2023_PDAC2_TMA_Immune_Noor_s0_a34_ac_full.tiff","PDAC2_Sector3Row2Column6_Punch2_Case13_ID_1_40185","2023_PDAC2_TMA_Immune_Noor_34"
"2023_PDAC2_TMA_Immune_Noor_s0_a35_ac_full.tiff","PDAC2_Sector2Row4Column8_Punch1_Case166_ID_GSDM_999","2023_PDAC2_TMA_Immune_Noor_35"
"2023_PDAC2_TMA_Immune_Noor_s0_a36_ac_full.tiff","PDAC2_Sector4Row2Column8_Punch2_Case47_ID_1_72749","2023_PDAC2_TMA_Immune_Noor_36"
"2023_PDAC2_TMA_Immune_Noor_s0_a37_ac_full.tiff","PDAC2_Sector1Row3Column6_Punch1_Case124_ID_GSDM_1774","2023_PDAC2_TMA_Immune_Noor_37"
"2023_PDAC2_TMA_Immune_Noor_s0_a38_ac_full.tiff","PDAC2_Sector3Row2Column7_Punch2_Case14_ID_1_4045","2023_PDAC2_TMA_Immune_Noor_38"
"2023_PDAC2_TMA_Immune_Noor_s0_a39_ac_full.tiff","PDAC2_Sector2Row2Column6_Punch1_Case148_ID_GSDM_2586","2023_PDAC2_TMA_Immune_Noor_39"
"2023_PDAC2_TMA_Immune_Noor_s0_a40_ac_full.tiff","PDAC2_Sector2Row4Column3_Punch1_Case161_ID_GSDM_930","2023_PDAC2_TMA_Immune_Noor_40"
